hour,day,rssi,distance,label
6,4,-42.88613932,0.001132035,0
22,5,-51.44067083,0.001241961,0
18,3,-83.3671951,0.001701162,0
21,5,-69.27762973,0.004904867,1
8,2,-49.32575516,0.001076479,0
20,5,-45.56971399,0.001099188,0
8,2,-91.61799553,0.003566878,1
7,3,-69.21163224,0.030702582,2
6,3,-56.13008794,0.001652253,0
21,1,-43.53880389,0.001240194,0
22,0,-52.93317302,0.001141978,0
7,5,-59.74622553,0.001496447,0
0,3,-45.96388719,0.001080867,0
9,1,-38.37939746,0.002781721,0
19,5,-42.62691484,0.0038481,1
9,4,-60.64891158,0.002170048,0
22,0,-51.20519005,0.000706916,0
3,3,-47.19890941,0.001955625,1
2,2,-49.39627794,0.004906229,1
20,2,-50.62251856,0.001171855,0
9,3,-78.21721735,0.00473004,1
20,2,-52.94211778,0.001437429,0
3,1,-58.19442723,0.013517546,2
21,4,-63.50182855,0.002099598,0
2,6,-62.15714793,0.005336425,1
9,1,-58.76454784,0.001488968,0
22,3,-44.87353221,0.000836979,0
21,3,-58.54911622,0.000579299,0
22,3,-67.61715477,0.003144976,1
2,3,-69.36047747,0.004194372,1
14,4,-62.30093631,0.001651772,0
22,0,-48.29913373,0.001882123,0
13,2,-51.23595687,0.002243139,0
8,5,-65.57059998,0.000965714,0
18,6,-63.30548282,0.000699976,0
0,3,-83.0771843,0.003440337,2
1,6,-49.82103343,0.002255387,1
3,5,-81.77782058,0.004487439,1
19,3,-62.19493343,0.001429315,0
22,3,-63.62534471,0.003473102,0
8,4,-39.04562359,0.00112992,0
19,5,-64.40581728,0.000796244,0
22,3,-58.55119943,0.00106076,0
6,2,-45.48591892,0.007665136,1
2,3,-73.2070254,0.004295484,1
21,1,-42.99518135,0.001697239,0
23,6,-51.3380627,0.001906774,0
21,1,-65.69341635,0.000646839,0
18,6,-54.5157149,0.000697947,0
19,3,-52.71299169,0.001148513,0
12,6,-60.10473387,0.023786059,2
18,4,-62.92141414,0.001315222,0
0,6,-73.57543319,0.001720159,1
9,6,-47.38349898,0.00219078,0
21,6,-65.00064381,0.002146469,0
22,3,-39.44756161,0.009837493,2
23,1,-58.02681124,0.004338309,1
18,1,-58.75570927,0.002330739,0
9,0,-41.21925061,0.001091164,0
21,4,-48.64339558,0.000865784,0
22,6,-80.33662195,0.004612633,1
21,1,-50.89980702,0.002300191,0
22,5,-48.96700746,0.002448604,0
22,6,-54.90395624,0.001485673,0
22,6,-79.18379428,0.000191116,0
4,4,-81.82837324,0.017249313,2
21,0,-58.01360788,0.002094181,0
22,2,-63.61758459,0.005793599,1
20,6,-84.83157303,0.000599006,0
19,0,-57.32849422,0.0032654,1
16,6,-51.8877735,0.000642532,0
20,2,-46.48201673,0.001460024,0
6,5,-62.23719079,0.000531612,0
18,0,-56.58805142,0.000808765,0
7,3,-46.17187762,0.000810862,0
8,0,-56.38002232,0.001995283,0
19,4,-51.41100323,0.001175443,0
13,6,-62.62575726,0.001927683,0
3,3,-67.35031082,0.009802216,2
15,2,-54.53451192,0.002031955,0
19,5,-55.10054737,0.001557598,0
18,1,-63.01417071,0.001918215,0
22,2,-55.09835457,0.001492498,0
23,0,-85.21621844,0.012980681,2
9,5,-48.35204146,0.001277649,0
20,4,-50.02591741,0.000167072,0
21,0,-67.9671953,0.000701634,0
8,6,-52.47412646,0.00092075,0
22,4,-69.4634116,0.002180969,0
1,4,-58.51910708,0.003951078,1
9,4,-71.88243912,0.000992201,0
22,5,-45.21833101,0.001600241,0
21,4,-49.16494323,0.000692523,0
8,2,-62.45392555,0.000977123,0
9,3,-56.04152572,0.003522288,0
7,6,-56.22249858,0.00031195,0
19,5,-4.924320704,0.002179229,0
11,2,-63.2669686,0.013142551,2
7,6,-57.89565597,0.001010553,0
0,3,-49.69333611,0.007394798,1
20,5,-74.99341648,0.001123303,0
15,2,-46.99114792,0.001245574,0
9,0,-46.27275402,0.000501671,0
21,6,-59.08828471,0.000546581,0
9,1,-80.33858606,0.004933454,2
6,4,-82.81215405,0.014967548,2
8,4,-66.35864883,0.001944946,0
10,2,-68.2394573,0.004987579,2
20,6,-52.87814868,0.001560344,0
2,6,-67.01627975,0.007434921,1
20,3,-79.63009781,0.021290537,2
19,0,-55.74591058,0.001160254,0
21,6,-55.58248929,0.000984747,0
3,1,-87.78818021,0.004658524,1
1,1,-64.6971571,0.001073831,0
21,2,-66.06738126,0.016979145,2
3,0,-63.68524776,0.00498685,2
14,4,-68.62687155,0.025484211,2
8,0,-52.89871671,0.000753497,0
13,3,-89.73534414,0.023868545,2
15,4,-60.24896854,0.006147382,1
18,4,-53.79932528,0.000796282,0
18,0,-62.55193303,0.00140092,0
22,6,-65.86156273,0.000355252,0
19,3,-46.04633742,0.001196615,0
21,5,-41.5382905,0.002761403,0
19,4,-48.45576582,0.000555556,0
0,2,-106.3765821,0.001310624,2
3,2,-57.50884087,0.003785327,1
8,0,-53.69318157,0.002623336,0
18,2,-61.55004113,0.0018262,0
23,2,-52.20957779,0.007904246,1
22,3,-60.94701323,0.001014913,0
8,6,-59.00082786,0.000277418,0
8,5,-57.96513458,0.00053105,0
23,1,-54.61361218,0.004542632,1
9,0,-62.96454635,0.000930616,0
8,4,-61.17685618,0.001322988,0
19,2,-76.53458839,0.007408612,2
21,1,-47.46028107,0.001639132,0
22,6,-58.25517477,0.005933531,1
8,1,-62.61019994,0.001606498,0
6,4,-63.08246392,0.005805763,1
9,0,-49.71310206,0.002087538,0
10,1,-65.39923543,0.01493434,2
1,3,-48.61214367,0.000437019,0
19,3,-53.08437423,0.000641324,0
17,4,-49.02678842,0.001587217,0
8,4,-44.57812018,0.001037588,0
18,6,-57.34227802,0.001729642,0
17,2,-65.31163137,0.000968329,0
20,2,-59.45630728,0.001982391,0
18,4,-50.61277839,0.002024942,0
1,4,-47.20458769,0.002233805,2
0,0,-63.85397331,0.003689535,1
22,1,-66.30692517,0.00412489,1
6,5,-47.57863591,0.00062452,0
18,1,-99.61607858,0.000119351,0
2,0,-45.88803274,0.000758904,0
9,5,-42.63941269,0.002405113,0
1,2,-65.9123717,0.004926929,1
21,1,-50.67773412,0.00096701,0
19,6,-71.23003301,0.000721439,0
19,5,-74.64294646,0.001702888,0
20,1,-54.07283269,0.000576168,0
7,4,-54.01987621,0.002370196,0
20,0,-48.38110407,0.005307311,2
21,1,-54.74626181,0.001390232,0
7,0,-56.13592818,0.001106347,0
21,5,-69.05255584,0.002491788,1
4,6,-68.3021124,0.007358617,1
6,3,-52.92078203,0.001455849,0
20,3,-56.97149146,0.002494882,0
20,0,-60.80396822,0.002189513,0
1,5,-69.42164242,0.006956098,1
9,3,-65.95530468,0.002049853,0
18,2,-63.1976522,0.000881784,0
23,1,-61.26400823,0.005223917,1
3,5,-64.66366342,0.00615403,1
9,5,-67.1381366,0.00233563,0
22,0,-58.11348335,0.000983204,0
7,4,-46.02741221,0.001137806,0
0,5,-56.52163754,0.004887761,1
2,3,-51.59248351,0.009915729,1
17,3,-48.24950834,0.001580806,0
7,6,-47.82884183,0.001147387,0
2,6,-63.18298751,0.00339269,1
7,5,-58.45307247,0.000475155,0
3,6,-67.38213847,0.004297395,1
20,5,-63.65308909,0.000918155,0
8,6,-45.68021134,0.000752654,0
13,5,-47.94482548,0.002018051,0
19,0,-52.81516426,0.015151198,2
22,5,-46.80173652,0.00035473,0
22,2,-41.68125774,0.010612731,1
19,5,-47.23740283,0.000867954,0
18,1,-62.36120683,0.001786965,0
21,2,-63.62103142,0.003263344,1
19,5,-59.57577658,0.001304423,0
12,6,-119.5012138,0.019811375,2
7,4,-62.46851867,0.018631579,2
22,5,-46.07384304,0.00046884,0
20,1,-53.43429245,0.001881147,0
22,6,-47.13455684,0.003821304,0
5,1,-61.40730836,0.008842046,1
13,5,-73.66721212,0.003734515,1
21,0,-46.72708658,0.000136117,0
2,6,-55.93407561,0.005215757,1
4,4,-59.25156982,0.00884979,1
22,4,-77.43325947,0.002683975,1
20,1,-49.23814179,0.000769465,0
9,4,-42.46461239,0.001607439,0
22,5,-60.31008195,0.002935577,0
6,4,-69.93827409,0.000604329,1
19,6,-60.86993912,0.001049922,0
1,6,-88.00138713,0.003990544,1
8,6,-49.13206875,0.00053129,0
0,3,-80.4876606,0.006279711,1
22,4,-61.77328739,0.000196641,0
19,4,-60.29735054,0.001759336,0
8,3,-56.93560363,0.000883881,0
9,2,-53.69518388,0.00075366,0
19,2,-47.54550315,0.001823739,0
21,4,-49.35945448,0.000505155,0
21,3,-38.61021796,0.003053074,1
0,6,-53.91490722,0.001342996,0
5,5,-56.7808208,0.003882067,2
7,2,-57.53480397,0.001546917,0
19,0,-56.26932387,0.00259948,0
7,6,-57.67114059,0.00124411,0
21,0,-48.00025134,0.002202527,0
11,0,-63.36930615,0.004653496,1
21,1,-79.75209236,0.000606047,0
6,0,-63.08105132,0.000641768,0
18,2,-67.28201761,0.000529707,0
20,3,-62.5897275,0.000719444,0
2,6,-67.74990071,0.012408943,1
10,0,-71.46874735,0.000935366,0
9,0,-44.03108056,0.000709798,0
5,2,-51.04287341,0.001710131,0
20,6,-50.86189412,0.001824042,0
8,2,-65.74652407,0.001679201,0
8,1,-46.90307324,0.000651879,0
22,5,-54.40116835,0.024564566,2
6,6,-71.89405613,0.007879336,1
8,1,-52.92925489,0.001602815,1
10,1,-75.03875047,0.019062114,2
1,6,-64.25885411,0.009822143,1
9,4,-35.19379878,0.000286091,0
7,4,-49.67928912,0.001445628,0
21,6,-44.73822445,0.000273078,0
3,0,-56.29003929,0.003005809,1
19,3,-47.22229408,0.000272448,0
16,5,-83.67186415,0.002195969,1
7,1,-55.88637597,0.001309927,0
22,2,-61.0129209,0.001287567,0
19,0,-46.4230953,0.000963508,0
2,3,-77.61123666,0.002601999,2
18,3,-41.57715108,0.001622623,0
18,2,-61.87101253,0.002509491,0
2,5,-52.37237952,0.003380155,2
23,0,-52.37965885,0.001332609,0
1,4,-80.21931036,0.00689372,1
19,0,-49.40507836,0.001517076,0
23,1,-66.03070079,0.002482926,2
9,3,-49.51682496,0.001232574,0
0,5,-73.11532035,0.003394024,1
15,3,-58.20812709,0.003323595,1
18,5,-95.06352541,0.02258221,2
11,6,-47.47034684,0.000366629,0
8,2,-49.75206189,0.000540278,0
0,6,-66.9735689,0.005370154,1
22,1,-49.25933178,0.003971225,2
1,3,-89.30993734,0.00231829,2
22,4,-64.53003602,0.000550616,0
9,5,-65.20165171,0.002136955,0
21,4,-46.9091884,0.001333516,0
19,5,-62.82101128,0.001913417,0
8,5,-53.88330396,0.001038163,0
9,4,-94.26237254,0.013723664,2
17,3,-51.09171476,0.000500134,0
19,5,-57.43640855,0.000349757,0
12,6,-77.4804327,0.004136665,1
3,0,-63.82564054,0.006294543,1
19,0,-51.44332315,0.001203454,0
3,3,-43.71549516,0.005194466,1
19,0,-50.9451091,0.001849159,0
8,2,-63.79098513,0.000643232,0
6,4,-85.11001506,0.006548016,1
1,2,-11.32825333,0.000997003,0
12,5,-59.23106294,0.000716034,0
3,3,-61.88627567,0.000978014,0
4,3,-53.47138235,0.003205254,1
18,3,-53.70300465,0.000329415,0
19,4,-57.37860271,0.001288239,0
8,0,-43.10147975,0.000511704,0
21,6,-58.3222064,0.002348349,0
9,4,-43.15536223,0.003399328,1
3,0,-59.26900014,0.000593158,0
20,6,-51.68800378,0.001608999,0
8,2,-46.44136956,0.001977881,0
22,2,-64.52486852,0.001559111,0
21,4,-37.31080289,0.000500639,0
5,2,-75.08745315,0.006550299,1
4,5,-54.4345833,0.001561182,0
23,3,-66.29742137,0.005789269,1
14,3,-66.10276054,0.001142944,0
6,4,-77.65405621,0.000707935,0
1,3,-65.74625271,0.001723532,1
9,2,-60.99682903,0.001312005,0
8,5,-62.96763989,0.000679782,0
3,1,-85.30057456,0.006121373,1
9,1,-64.71890125,0.00035465,0
22,1,-57.20352208,0.000891283,0
11,6,-64.98070163,0.001783373,0
19,0,-56.58350906,0.001946244,0
15,5,-58.7685238,0.001252156,0
22,1,-71.79617572,0.004035882,1
9,4,-61.12745295,0.002116602,0
7,5,-57.93686843,0.000324357,0
9,3,-53.63321579,0.001363814,0
1,4,-80.79682619,0.012252824,1
9,3,-54.35169098,0.000710973,0
19,6,-64.21030573,0.00161369,0
19,0,-55.83927831,0.000549902,0
17,0,-93.0527404,0.00191392,2
20,3,-55.54403763,0.000261481,0
20,1,-63.67066115,0.001561426,0
10,6,-51.99454491,0.00048898,0
12,2,-52.0790536,0.00229468,0
9,4,-72.63263335,0.000986032,0
8,6,-57.45551537,0.002225063,0
17,5,-36.41069196,0.000609084,0
7,1,-50.12054619,0.002009739,0
1,1,-61.04729784,0.005322396,1
3,0,-74.29661772,0.006540897,1
6,1,-55.32102828,0.006172674,1
20,4,-50.64294422,0.000837814,0
20,6,-50.04771442,0.001335221,0
19,3,-61.09985463,0.002427735,0
18,4,-57.84245273,0.000767445,0
1,6,-53.16564852,0.005340109,1
17,4,-47.23732678,0.003007484,0
16,4,-47.8698622,0.001975047,0
7,1,-34.59689965,0.003664194,0
0,5,-45.13736969,0.000836951,0
13,4,-58.23528272,0.001879628,0
20,1,-52.05874846,0.002381448,0
11,3,-54.61379539,0.000978855,0
14,3,-73.1560853,0.013127154,2
8,4,-70.29198356,0.000949906,0
21,0,-46.86489518,0.000814396,0
8,4,-45.60629693,0.001560528,0
1,6,-85.10012246,0.00778752,1
1,4,-61.4368647,0.000516372,0
21,6,-57.60399714,0.002589776,0
23,0,-67.68497095,0.004888845,1
23,2,-62.4173971,0.005777012,1
21,3,-26.23996359,0.006275704,1
15,1,-65.43282514,0.00614703,1
18,4,-61.2200676,0.00068266,0
18,0,-56.76743766,0.001436434,0
14,0,-67.93890076,0.014218855,2
9,5,-53.60128555,0.001523772,0
18,0,-78.53285994,0.001538434,0
17,6,-59.24572933,0.0029638,0
16,2,-45.18337511,0.001164758,0
19,3,-62.21392798,0.00079282,0
7,1,-31.31201161,0.00182952,0
3,6,-61.53015574,0.005622162,1
9,2,-59.9279646,0.002194852,0
21,4,-50.51130851,0.000970693,0
20,6,-61.63351852,0.001371624,0
9,5,-49.12271344,0.001044273,0
16,5,-74.37750829,0.003534403,1
9,2,-45.93210541,0.000731108,0
18,0,-55.52261478,0.000630289,0
20,2,-61.9564952,0.001499875,0
13,4,-67.69904318,0.003995192,1
18,2,-58.26458418,0.001734172,0
15,5,-71.43809694,0.027782292,2
0,2,-63.44519361,0.00346338,1
21,2,-60.3973849,0.000138867,0
19,3,-52.42711612,0.001228244,0
0,6,-59.68883046,0.006953674,1
19,0,-52.77689974,0.00186363,0
7,0,-52.24749159,0.001445663,0
18,0,-52.94142191,0.000440343,0
2,5,-39.07730449,0.004396924,1
7,4,-45.63957997,0.001478571,0
7,0,-58.40664943,0.000714956,0
16,0,-50.17218603,0.002300605,0
20,6,-53.27064127,0.00086993,0
11,0,-74.92408951,0.005068136,1
2,1,-58.47166517,0.003220217,1
22,5,-47.7587453,0.006429563,1
1,4,-51.94912064,0.000769183,0
13,5,-76.78119161,0.002207943,1
3,5,-79.88858996,0.007433234,1
22,5,-45.06259377,0.000847764,0
8,5,-45.89043775,0.001855915,0
9,4,-76.80703905,0.000778474,0
2,1,-66.81264307,0.002359768,1
19,5,-61.62081138,0.000448835,0
14,1,-72.91090751,0.006985289,1
19,5,-43.86280382,0.00150171,0
21,5,-51.20144311,0.000943563,0
2,2,-49.4332442,0.001744612,0
9,0,-48.15150715,0.000108337,0
21,4,-55.26304883,0.000400397,0
7,3,-69.46586355,0.001219336,0
19,4,-59.81351239,0.000645563,0
22,2,-58.11527969,0.00175836,0
1,2,-87.92516166,0.003315199,1
21,4,-56.20996327,0.001915046,0
22,5,-64.25826692,0.001726147,0
22,3,-46.40701274,0.001658993,0
23,4,-55.33277901,0.021244827,2
4,4,-48.41034172,0.000892732,0
9,3,-57.88161786,0.001106416,0
19,3,-59.23225949,0.001298357,0
19,4,-62.11809364,0.001032346,0
7,5,-73.39209781,0.001302871,0
20,0,-53.95436068,0.001426755,0
9,0,-62.57626453,0.002201001,0
7,3,-58.09588481,0.000634006,0
20,2,-42.70082809,0.001778225,0
12,5,-80.22598285,0.025364364,2
18,1,-35.95156393,0.000994552,0
18,0,-53.58316923,0.00129304,0
9,1,-64.34853718,0.002780959,0
15,5,-70.13111457,0.001243105,0
0,3,-53.09839135,0.00504048,1
1,3,-51.02136549,0.004083123,1
7,1,-50.46313711,0.001173271,0
3,4,-50.55044549,0.008100349,1
22,5,-48.08432359,0.000885024,0
22,6,-74.80005718,0.002659413,1
1,0,-57.22563506,0.005997661,1
18,4,-44.78768703,0.001933793,0
19,2,-52.76691601,0.000864296,0
0,1,-47.71712795,0.001484896,1
9,4,-86.06918338,0.001843102,0
21,6,-51.29529942,0.001722379,0
23,4,-82.02128779,0.004540861,1
23,0,-48.4865306,0.00534067,1
18,6,-59.30834832,0.001222776,0
18,1,-48.76778235,0.000203933,0
17,3,-58.6199063,0.005429331,1
17,4,-38.47447015,0.000525836,0
22,2,-23.24159311,0.001535142,0
20,6,-54.10582458,0.001260866,0
14,5,-59.8675874,0.001488408,0
18,1,-55.8862312,0.001906873,0
2,3,-47.61084641,0.004571293,1
21,5,-53.33039213,0.000666774,0
19,3,-47.26525284,0.000600549,0
22,3,-63.51619448,0.00051826,0
0,3,-52.63474154,0.003969732,1
23,4,-68.56191192,0.005713721,1
6,4,-69.44281743,0.002368478,2
7,4,-56.25229544,0.00046334,0
21,3,-53.93935693,0.000415347,0
18,4,-35.18862755,0.001138479,0
9,2,-66.50815956,0.000774397,0
22,3,-45.25563672,0.001046262,0
4,1,-70.38345091,0.00177008,0
19,1,-58.35359351,0.000451795,0
20,4,-43.40906169,0.001760038,0
0,5,-68.66774164,0.024869021,2
22,2,-55.46470049,0.003812705,1
8,1,-88.3075429,0.003256349,2
4,2,-60.13298063,0.002552366,0
21,6,-58.00956001,0.001007014,0
22,6,-70.27541069,0.007341014,1
7,5,-55.78774659,0.00062452,0
18,4,-54.21959672,4.88E-05,0
0,1,-42.284153,0.004075349,1
7,1,-55.86747302,0.000880721,0
0,4,-93.21820327,0.00801079,2
0,2,-64.54823996,0.001270697,2
1,0,-69.2879697,0.007097488,1
22,5,-53.65960033,0.006185334,1
3,1,-36.90816311,0.001445113,0
8,5,-42.55167049,0.001327671,0
23,3,-75.71948205,0.003480574,1
7,4,-56.49300931,0.000807296,0
22,1,-70.07105973,0.007101392,1
3,3,-50.63843618,0.003474599,2
0,2,-64.15636945,0.002772944,1
9,6,-73.14953403,0.00132584,0
19,3,-60.30269947,0.001430551,0
16,5,-49.79167243,0.000170936,0
22,6,-51.46709635,0.000994747,0
8,2,-28.4095331,0.003087684,0
0,6,-64.83832983,0.004507263,1
0,2,-61.0005279,0.007053993,1
2,1,-71.01985711,0.005693023,1
20,6,-51.11196205,0.005116515,1
2,0,-79.01498756,0.008832571,1
8,4,-42.28564945,0.001351683,0
19,3,-40.6841711,0.00104179,0
2,0,-63.98263301,0.004578407,1
17,6,-43.65046668,0.002431554,0
19,1,-58.63495166,0.001048903,0
13,4,-46.94859907,0.000869076,0
21,6,-60.33290682,0.001187869,0
21,2,-51.08613667,0.000764985,0
9,2,-68.78110572,0.000738319,0
18,2,-61.81989058,0.001063978,0
20,0,-60.54062101,0.001720217,0
9,1,-58.3293088,0.000552646,0
19,6,-68.06243574,0.000587655,0
22,3,-59.0139745,0.000869058,0
21,3,-61.89111836,0.001850034,0
0,2,-54.13072831,0.005264572,1
23,4,-64.33696845,0.001233567,0
7,4,-55.77148104,0.000631996,0
7,4,-46.02664614,0.002367503,0
20,5,-61.49969085,0.001372358,0
22,0,-69.15969392,0.00548707,1
21,1,-67.32043034,0.001124069,0
21,6,-51.06189563,0.001335977,0
22,5,-69.21736177,0.003399716,1
23,3,-74.48459438,0.024704048,2
19,0,-55.0288665,0.001752525,0
12,0,-55.15066995,0.000647295,0
18,6,-70.96493268,0.001695824,0
1,0,-86.68600825,0.00330189,2
3,2,-72.80849275,0.006068266,1
18,2,-61.72761167,0.000625383,0
6,2,-50.55009675,6.67E-05,0
11,0,-51.59583631,0.000792909,0
7,1,-43.55157174,9.22E-05,0
2,6,-48.65624001,0.006169736,1
20,1,-81.78627808,0.002110923,2
1,3,-55.22398189,0.006953744,1
9,4,-43.7324267,0.001096298,0
22,1,-69.00468967,0.002548891,1
8,3,-50.27391627,0.000935359,0
14,6,-50.5422633,0.00047362,0
1,1,-54.11831658,0.002051383,0
18,5,-44.23143508,0.000828406,0
22,2,-78.95904085,0.00320324,1
15,2,-73.08374633,0.005566915,1
19,2,-55.79574357,0.018237017,2
7,6,-73.94015478,0.005258381,1
22,3,-52.21420841,0.002234776,0
8,1,-63.44769715,0.001923068,0
21,2,-43.15202225,0.001941263,0
11,0,-52.53382736,0.000114973,0
22,5,-44.11225745,0.001663988,0
15,6,-57.28827243,0.000773039,0
8,6,-52.98750315,0.000459039,0
7,0,-49.76753253,0.001505431,0
21,4,-61.64132395,0.00045142,0
20,1,-64.26389528,0.000725374,0
2,1,-52.5307545,0.01780583,2
3,3,-35.29410588,0.002704768,1
23,4,-40.71143915,0.002536362,0
21,6,-68.02817291,0.001766841,0
3,1,-87.65265252,0.004193009,1
23,4,-23.40006753,0.008026806,1
22,6,-64.04065084,0.000508653,0
7,2,-53.99297176,0.000391298,0
22,2,-59.90394608,0.000924356,0
17,0,-55.41480739,0.000964813,0
6,3,-59.28493285,0.001190274,0
21,3,-54.24066597,0.002033675,0
19,5,-56.66959625,0.001215764,0
8,0,-50.8405181,0.003747623,1
1,2,-52.59743366,0.000302429,0
11,3,-42.03505742,0.001973064,0
18,3,-52.24748452,0.001216305,0
3,6,-76.71836254,0.001728596,1
19,0,-65.03623272,0.002807704,0
14,3,-60.42957574,0.000683502,0
22,4,-68.03978929,0.005242745,0
21,2,-76.36951126,0.000494057,0
9,6,-49.18768907,0.004704865,0
23,2,-76.72766136,0.003418688,1
12,2,-78.86457759,0.015665991,2
2,0,-48.50792275,0.001896181,0
21,5,-66.36122227,0.001610765,0
21,4,-69.33393724,0.001734783,0
20,2,-56.83163528,0.00143878,0
14,5,-42.69608981,0.009102922,1
7,4,-58.12076334,0.00271677,0
4,4,-61.33849259,0.000407461,0
19,3,-42.49719639,0.00102962,0
0,3,-63.60108548,0.000277613,0
1,6,-67.47633313,0.005880787,1
8,1,-51.28875418,0.000764329,0
3,3,-71.47269707,0.007155364,1
21,0,-64.2702131,0.000874388,0
6,1,-48.66205582,0.004378355,0
9,4,-62.14272563,0.000122335,0
15,6,-81.66813858,0.003679611,2
18,6,-45.94031592,0.000283816,0
18,1,-74.42149799,0.002202127,0
8,6,-48.15611202,0.001241325,0
7,5,-49.5392246,0.001554844,0
21,4,-52.05581334,0.000553279,0
20,4,-66.04409682,0.000529935,0
17,6,-54.91850318,0.000929422,0
23,3,-66.54067057,0.001758043,1
0,6,-82.16683294,0.004682105,1
12,3,-64.44860536,0.011325379,2
23,0,-76.46138456,0.003891279,1
19,5,-53.70559345,0.001352081,0
7,1,-45.34365776,0.000290446,0
1,3,-53.19113828,0.003086166,1
18,3,-58.06202344,0.000645699,0
8,1,-35.02590478,0.001480189,0
19,1,-42.15417359,0.000550856,0
9,2,-60.98451964,0.000553873,0
3,5,-72.07039324,0.002098356,2
3,1,-68.94511825,0.002226125,1
0,1,-62.37521575,0.008572542,1
5,4,-57.28444509,0.001385737,0
14,6,-90.10343985,0.007359096,1
8,3,-47.88294792,0.001748525,0
8,5,-61.47166929,0.001998505,0
13,4,-60.5887668,0.000749661,0
7,2,-61.4173771,0.002166462,0
9,3,-47.2578579,0.000890153,0
7,3,-63.96745696,0.000479941,0
1,2,-66.57668415,0.005617264,1
7,4,-46.80352994,0.001532445,0
9,3,-51.89433834,0.002772771,0
22,5,-58.38610182,0.00600106,1
19,6,-45.3925431,0.001999938,0
7,3,-56.28158281,0.00149194,0
20,2,-68.65855333,0.002354214,1
9,1,-70.9696026,0.001759107,0
22,3,-56.83123509,0.000737458,0
2,1,-58.60811105,0.002577578,0
22,4,-51.23888715,0.001246482,0
8,2,-42.44981305,0.000648321,0
20,0,-62.85550138,0.001549376,0
9,2,-48.54133987,0.000607352,0
4,5,-63.85222482,0.001344708,1
2,4,-89.06020545,0.005936722,2
8,3,-57.4374866,0.000743199,0
8,1,-57.50124856,0.023741627,2
22,0,-48.25814328,0.004796999,1
3,0,-99.6948454,0.016681627,2
3,6,-69.05918558,0.001285688,0
6,6,-58.49578675,0.000399482,0
2,3,-57.06308503,0.005432915,1
7,5,-31.40261003,0.000763635,0
14,5,-56.41733252,0.011978938,2
3,1,-51.8466358,0.005308318,1
3,2,-84.73266806,0.004944379,1
10,2,-41.66371961,0.001133769,0
8,4,-53.84371155,0.004227347,0
20,0,-38.59400927,0.001019919,0
23,6,-69.49036169,0.002126739,1
3,0,-78.55510231,0.005164069,1
11,2,-52.29790877,0.007346023,1
8,4,-57.28793644,0.009653329,2
22,1,-60.61995887,0.001889648,0
19,6,-62.40445676,0.000882705,0
18,3,-47.97455496,0.002640814,0
21,3,-58.09392079,0.005269479,1
2,0,-61.83376814,0.001495669,0
22,0,-50.60108509,0.001598601,0
1,2,-63.87647898,0.005071951,1
2,3,-58.82798438,0.002087072,0
2,1,-60.22519942,0.008220792,1
11,5,-60.22578496,0.004787782,1
5,0,-48.81298114,0.021166256,2
2,6,-58.45401625,0.006918779,1
0,2,-64.07076858,0.002043114,1
18,6,-56.61204859,0.001447313,0
20,5,-55.70333578,0.000558294,0
0,4,-58.67232068,0.005536853,1
6,2,-53.6489849,0.040163746,2
7,4,-55.23491556,0.002007875,0
7,1,-56.17565859,0.002786672,0
22,5,-40.5242309,6.08E-05,0
19,6,-58.94028632,0.001119512,0
21,4,-60.52004295,0.001817288,0
12,6,-53.00431791,0.001274878,0
18,0,-49.95237474,0.000996856,0
22,2,-69.99758104,0.001628868,1
20,6,-58.18548946,0.001605211,0
18,5,-48.05072194,0.001026765,0
18,6,-47.63313439,0.001281851,0
21,6,-56.46391886,0.000795696,0
12,5,-53.56892331,0.004552268,1
21,6,-52.80471428,0.001618913,0
8,2,-61.28556941,0.001397586,0
19,0,-56.97111331,0.001333173,0
8,3,-50.84937093,0.000351576,0
16,5,-58.04158123,0.004882442,1
8,4,-50.88345893,0.001801794,0
15,4,-53.69277566,0.007155213,1
18,6,-30.79358061,0.000669812,0
18,0,-51.07134576,0.001811674,0
